movie_id,avg_rating,movie_title,release_date,release_year,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
856,3.833333333,Night on Earth ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
857,3,Paris Was a Woman ,11/8/1996,1996,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,1,Amityville: Dollhouse ,1/1/1996,1996,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,2.666666667,April Fool's Day ,1/1/1986,1986,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
860,2.25,"Believers, The ",1/1/1987,1987,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
861,2.333333333,Nosferatu a Venezia ,1/1/1986,1986,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,2.111111111,Jingle All the Way ,11/22/1996,1996,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,3.916666667,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",11/8/1996,1996,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,3.162790698,My Fellow Americans ,12/20/1996,1996,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,3.476190476,"Ice Storm, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,3.319327731,Michael ,12/25/1996,1996,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,4,"Whole Wide World, The ",12/25/1996,1996,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,3.8,Hearts and Minds ,1/10/1997,1997,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,3,Fools Rush In ,2/14/1997,1997,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
870,2.777777778,Touch ,2/14/1997,1997,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,2.4,Vegas Vacation ,2/14/1997,1997,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,3.095238095,Love Jones ,3/14/1997,1997,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,2.962962963,Picture Perfect ,8/1/1997,1997,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,3.256410256,Career Girls ,8/8/1997,1997,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,2.735849057,She's So Lovely ,8/22/1997,1997,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,2.70212766,Money Talks ,8/22/1997,1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2.538461538,Excess Baggage ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,2.515151515,That Darn Cat! ,2/14/1997,1997,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,3.272058824,"Peacemaker, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880,3.169491525,Soul Food ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,2.933333333,Money Talks ,8/22/1997,1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,3.294117647,Washington Square ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,3.230769231,Telling Lies in America ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,3.285714286,Year of the Horse ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,2.230769231,Phantoms ,1/1/1998,1998,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,3.075471698,"Life Less Ordinary, A ",1/1/1997,1997,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
887,3.609375,Eve's Bayou ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,3.466666667,One Night Stand ,1/1/1997,1997,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,3.384615385,"Tango Lesson, The ",1/1/1997,1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,1.953488372,Mortal Kombat: Annihilation ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,2.666666667,Bent ,12/18/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,2.754716981,Flubber ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,2.428571429,For Richer or Poorer ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1.894736842,Home Alone 3 ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,3.216981132,Scream 2 ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,3.772727273,"Sweet Hereafter, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,1.5,Time Tracers ,1/1/1995,1995,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,3.224137931,"Postman, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,3.444444444,"Winter Guest, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,3.69047619,Kundun ,12/25/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,1.916666667,Mr. Magoo ,12/25/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,3.833333333,"Big Lebowski, The ",12/26/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
903,3.111111111,Afterglow ,12/26/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,3.45,Ma vie en rose (My Life in Pink) ,12/26/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,3.222222222,Great Expectations ,1/1/1998,1998,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,3.19047619,Oscar & Lucinda ,12/31/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,2,Vermin ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,2.5,Half Baked ,1/16/1998,1998,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,3.769230769,Dangerous Beauty ,1/23/1998,1998,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,2,Nil By Mouth ,2/6/1998,1998,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,2.5,Twilight ,1/30/1998,1998,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,3,U.S. Marshalls ,3/10/1998,1998,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,2.5,Love and Death on Long Island ,3/10/1998,1998,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2.727272727,Wild Things ,3/14/1998,1998,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,3.923076923,Primary Colors ,3/20/1998,1998,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,3.166666667,Lost in Space ,3/27/1998,1998,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,3.428571429,Mercury Rising ,3/27/1998,1998,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,3,City of Angels ,4/3/1998,1998,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,3.791666667,"City of Lost Children, The ",1/1/1995,1995,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,2.2,Two Bits ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,3.97826087,Farewell My Concubine ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,3.823529412,Dead Man ,5/10/1996,1996,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,4.155172414,Raise the Red Lantern ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,3.4,White Squall ,1/1/1996,1996,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,3.323529412,Unforgettable ,2/23/1996,1996,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,2.702970297,Down Periscope ,3/1/1996,1996,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,3.166666667,"Flower of My Secret, The (Flor de mi secreto, La) ",3/8/1996,1996,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,3.115384615,"Craft, The ",4/26/1996,1996,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
929,2.7,Harriet the Spy ,7/3/1996,1996,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,2.7,Chain Reaction ,7/31/1996,1996,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,2.157894737,"Island of Dr. Moreau, The ",8/23/1996,1996,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,2.925,First Kid ,8/30/1996,1996,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,2.428571429,"Funeral, The ",10/25/1996,1996,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,2.926470588,"Preacher's Wife, The ",12/13/1996,1996,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,3.285714286,Paradise Road ,4/18/1997,1997,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,3.9375,Brassed Off ,6/13/1997,1997,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,3.405405405,"Thousand Acres, A ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,2.88,"Smile Like Yours, A ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
939,3.6,Murder in the First ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,2.34375,Airheads ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,3.065217391,With Honors ,1/1/1994,1994,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,3.488888889,What's Love Got to Do with It ,1/1/1993,1993,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,3.475,Killing Zoe ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,3,Renaissance Man ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,3.925,Charade ,1/1/1963,1963,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,3.147540984,"Fox and the Hound, The ",1/1/1981,1981,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,3.235294118,"Big Blue, The (Grand bleu, Le) ",1/1/1988,1988,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,2.166666667,Booty Call ,2/28/1997,1997,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,3.338028169,How to Make an American Quilt ,1/1/1995,1995,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,2.9,Georgia ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,2.820512821,"Indian in the Cupboard, The ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
952,3.177777778,Blue in the Face ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,3.318181818,Unstrung Heroes ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,3.545454545,Unzipped ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,3.408163265,Before Sunrise ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,3.608695652,Nobody's Fool ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,2,Pushing Hands ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,3.785714286,To Live (Huozhe) ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,3.46875,Dazed and Confused ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,3.24,Naked ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,3.617647059,Orlando ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,3.130434783,Ruby in Paradise ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,4.292682927,Some Folks Call It a Sling Blade ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,3.333333333,"Month by the Lake, A ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
965,3.666666667,Funny Face ,1/1/1957,1957,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,4.192307692,"Affair to Remember, An ",1/1/1957,1957,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,3.166666667,Little Lord Fauntleroy ,1/1/1936,1936,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,3.722222222,"Inspector General, The ",1/1/1949,1949,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,3.8,Winnie the Pooh and the Blustery Day ,1/1/1968,1968,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,3.25,Hear My Song ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,3.676470588,Mediterraneo ,1/1/1991,1991,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,3.178571429,Passion Fish ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,3.5,Grateful Dead ,10/18/1996,1996,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,3.03125,Eye for an Eye ,1/1/1996,1996,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,3.159090909,Fear ,4/12/1996,1996,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,1.833333333,Solo ,8/23/1996,1996,http://us.imdb.com/M/title-exact?Solo%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,2.693877551,"Substitute, The ",4/19/1996,1996,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,2.518518519,Heaven's Prisoners ,5/10/1996,1996,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,3.2,"Trigger Effect, The ",8/30/1996,1996,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
980,3.181818182,Mother Night ,11/1/1996,1996,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,1.75,Dangerous Ground ,9/4/1996,1996,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,2.8,Maximum Risk ,9/13/1996,1996,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,2.4,"Rich Man's Wife, The ",9/13/1996,1996,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,2.863636364,Shadow Conspiracy ,1/31/1997,1997,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,2.863636364,Blood & Wine ,11/15/1996,1996,http://us.imdb.com/Title?Blood+%26+Wine+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,2.565217391,Turbulence ,1/10/1997,1997,http://us.imdb.com/M/title-exact?Turbulence%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,2.5,Underworld ,5/9/1997,1997,http://us.imdb.com/M/title-exact?Underworld%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,2.313953488,"Beautician and the Beast, The ",2/7/1997,1997,"http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
989,2.84375,Cats Don't Dance ,3/26/1997,1997,http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,3.090909091,Anna Karenina ,4/4/1997,1997,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,2.24,Keys to Tulsa ,4/11/1997,1997,http://us.imdb.com/Title?Keys+to+Tulsa+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,3,Head Above Water ,6/20/1997,1997,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
993,3.515151515,Hercules ,6/27/1997,1997,http://us.imdb.com/M/title-exact?Hercules+(1997),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
994,2.285714286,"Last Time I Committed Suicide, The ",6/20/1997,1997,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,3.161290323,"Kiss Me, Guido ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,2.5,"Big Green, The ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,2.125,Stuart Saves His Family ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
